image_id,bbox
arrive12_18.jpg,"[0, 0.39166666666666666, 0.7134259259259259, 0.42916666666666664, 0.5731481481481482]"
arrive12_19.jpg,"[0, 0.4588541666666667, 0.7037037037037037, 0.3770833333333333, 0.5925925925925926]"
good1_0.jpg,"[2, 0.5002604166666667, 0.5791666666666667, 0.3046875, 0.46944444444444444]"
good1_1.jpg,"[2, 0.48541666666666666, 0.5351851851851852, 0.15416666666666667, 0.4222222222222222]"
good1_2.jpg,"[2, 0.4713541666666667, 0.4842592592592593, 0.39895833333333336, 0.5370370370370371]"
good1_3.jpg,"[2, 0.42578125, 0.48333333333333334, 0.19635416666666666, 0.4444444444444444]"
good1_4.jpg,"[2, 0.5145833333333333, 0.5351851851851852, 0.15416666666666667, 0.4222222222222222]"
good1_5.jpg,"[2, 0.5604166666666667, 0.5861111111111111, 0.20520833333333333, 0.45]"
good1_6.jpg,"[2, 0.19661458333333334, 0.575925925925926, 0.3932291666666667, 0.6092592592592593]"
good1_7.jpg,"[2, 0.5145833333333333, 0.5351851851851852, 0.15416666666666667, 0.4222222222222222]"
good1_8.jpg,"[2, 0.6270833333333333, 0.4375, 0.390625, 0.5453703703703704]"
good1_9.jpg,"[2, 0.5145833333333333, 0.5351851851851852, 0.15416666666666667, 0.4222222222222222]"
good1_10.jpg,"[2, 0.48541666666666666, 0.5351851851851852, 0.15416666666666667, 0.4222222222222222]"
good1_11.jpg,"[2, 0.846875, 0.6513888888888889, 0.30625, 0.5916666666666667]"
good1_12.jpg,"[2, 0.43645833333333334, 0.4773148148148148, 0.19791666666666666, 0.44907407407407407]"
good1_13.jpg,"[2, 0.48541666666666666, 0.5351851851851852, 0.15416666666666667, 0.4222222222222222]"
good1_14.jpg,"[2, 0.41510416666666666, 0.6097222222222223, 0.325, 0.5009259259259259]"
good1_15.jpg,"[2, 0.05520833333333333, 0.6041666666666666, 0.11041666666666666, 0.5212962962962963]"
good1_16.jpg,"[2, 0.48541666666666666, 0.5351851851851852, 0.15416666666666667, 0.4222222222222222]"
good1_17.jpg,"[2, 0.8536458333333333, 0.586574074074074, 0.29270833333333335, 0.49722222222222223]"
good1_18.jpg,"[2, 0.4708333333333333, 0.4976851851851852, 0.359375, 0.47314814814814815]"
good1_19.jpg,"[2, 0.5122395833333333, 0.5578703703703703, 0.2421875, 0.487962962962963]"
food4_0.jpg,"[1, 0.31953125, 0.4842592592592593, 0.6390625, 0.674074074074074]"
food4_1.jpg,"[1, 0.6622395833333333, 0.4305555555555556, 0.29635416666666664, 0.40555555555555556]"
food4_2.jpg,"[1, 0.3377604166666667, 0.4305555555555556, 0.29635416666666664, 0.40555555555555556]"
food4_3.jpg,"[1, 0.6622395833333333, 0.4305555555555556, 0.29635416666666664, 0.40555555555555556]"
food4_4.jpg,"[1, 0.3377604166666667, 0.4305555555555556, 0.29635416666666664, 0.40555555555555556]"
food4_5.jpg,"[1, 0.7151041666666667, 0.4930555555555556, 0.36770833333333336, 0.5842592592592593]"
food4_7.jpg,"[1, 0.062239583333333334, 0.42824074074074076, 0.12447916666666667, 0.4564814814814815]"
food4_8.jpg,"[1, 0.3377604166666667, 0.4305555555555556, 0.29635416666666664, 0.40555555555555556]"
food4_9.jpg,"[1, 0.625, 0.3768518518518518, 0.3072916666666667, 0.42592592592592593]"
food4_10.jpg,"[1, 0.3515625, 0.6171296296296296, 0.353125, 0.5787037037037037]"
food4_11.jpg,"[1, 0.027604166666666666, 0.5814814814814815, 0.05520833333333333, 0.6129629629629629]"
food4_12.jpg,"[1, 0.3377604166666667, 0.4305555555555556, 0.29635416666666664, 0.40555555555555556]"
food4_13.jpg,"[1, 0.6622395833333333, 0.4305555555555556, 0.29635416666666664, 0.40555555555555556]"
food4_14.jpg,"[1, 0.3377604166666667, 0.4305555555555556, 0.29635416666666664, 0.40555555555555556]"
food4_15.jpg,"[1, 0.3377604166666667, 0.4305555555555556, 0.29635416666666664, 0.40555555555555556]"
food4_17.jpg,"[1, 0.3377604166666667, 0.4305555555555556, 0.29635416666666664, 0.40555555555555556]"
food4_18.jpg,"[1, 0.49557291666666664, 0.48657407407407405, 0.5994791666666667, 0.462037037037037]"
food4_19.jpg,"[1, 0.3377604166666667, 0.4305555555555556, 0.29635416666666664, 0.40555555555555556]"
food5_0.jpg,"[1, 0.409375, 0.624537037037037, 0.59375, 0.4583333333333333]"
food5_1.jpg,"[1, 0.359375, 0.4842592592592593, 0.2833333333333333, 0.3314814814814815]"
food5_2.jpg,"[1, 0.6921875, 0.48055555555555557, 0.31979166666666664, 0.4888888888888889]"
food5_3.jpg,"[1, 0.359375, 0.4842592592592593, 0.2833333333333333, 0.3314814814814815]"
food5_4.jpg,"[1, 0.44088541666666664, 0.6791666666666667, 0.36822916666666666, 0.5768518518518518]"
food5_5.jpg,"[1, 0.3890625, 0.49907407407407406, 0.303125, 0.4388888888888889]"
food5_6.jpg,"[1, 0.5434895833333333, 0.3314814814814815, 0.3515625, 0.5407407407407407]"
food5_7.jpg,"[1, 0.359375, 0.4842592592592593, 0.2833333333333333, 0.3314814814814815]"
food5_8.jpg,"[1, 0.42526041666666664, 0.4583333333333333, 0.30052083333333335, 0.40185185185185185]"
food5_9.jpg,"[1, 0.4140625, 0.537962962962963, 0.26875, 0.3351851851851852]"
food5_10.jpg,"[1, 0.359375, 0.4842592592592593, 0.2833333333333333, 0.3314814814814815]"
food5_11.jpg,"[1, 0.359375, 0.4842592592592593, 0.2833333333333333, 0.3314814814814815]"
food5_12.jpg,"[1, 0.359375, 0.4842592592592593, 0.2833333333333333, 0.3314814814814815]"
food5_13.jpg,"[1, 0.6403645833333333, 0.4842592592592593, 0.2838541666666667, 0.3314814814814815]"
food5_14.jpg,"[1, 0.7588541666666667, 0.500462962962963, 0.4822916666666667, 0.3731481481481482]"
food5_15.jpg,"[1, 0.26796875, 0.412962962962963, 0.3265625, 0.45]"
food5_16.jpg,"[1, 0.7375, 0.5578703703703703, 0.3072916666666667, 0.36018518518518516]"
food5_17.jpg,"[1, 0.6403645833333333, 0.4842592592592593, 0.2838541666666667, 0.3314814814814815]"
food5_18.jpg,"[1, 0.359375, 0.4842592592592593, 0.2833333333333333, 0.3314814814814815]"
food5_19.jpg,"[1, 0.5455729166666666, 0.5435185185185185, 0.2890625, 0.37407407407407406]"
good0_0.jpg,"[2, 0.5408854166666667, 0.625462962962963, 0.2911458333333333, 0.649074074074074]"
good0_1.jpg,"[2, 0.16692708333333334, 0.5435185185185185, 0.3338541666666667, 0.6240740740740741]"
good0_2.jpg,"[2, 0.6369791666666667, 0.6351851851851852, 0.409375, 0.6148148148148148]"
good0_3.jpg,"[2, 0.4518229166666667, 0.5407407407407407, 0.19427083333333334, 0.5185185185185185]"
good0_4.jpg,"[2, 0.4518229166666667, 0.5407407407407407, 0.19427083333333334, 0.5185185185185185]"
good0_5.jpg,"[2, 0.546875, 0.475462962962963, 0.18229166666666666, 0.4787037037037037]"
good0_6.jpg,"[2, 0.5481770833333334, 0.5407407407407407, 0.19427083333333334, 0.5185185185185185]"
good0_7.jpg,"[2, 0.5502604166666667, 0.637962962962963, 0.24635416666666668, 0.5740740740740741]"
good0_8.jpg,"[2, 0.4518229166666667, 0.5407407407407407, 0.19427083333333334, 0.5185185185185185]"
good0_9.jpg,"[2, 0.15208333333333332, 0.5648148148148148, 0.30416666666666664, 0.5962962962962963]"
good0_10.jpg,"[2, 0.5481770833333334, 0.5407407407407407, 0.19427083333333334, 0.5185185185185185]"
good0_11.jpg,"[2, 0.5481770833333334, 0.5407407407407407, 0.19427083333333334, 0.5185185185185185]"
good0_12.jpg,"[2, 0.53671875, 0.6199074074074075, 0.1984375, 0.5083333333333333]"
good0_13.jpg,"[2, 0.52578125, 0.5916666666666667, 0.33177083333333335, 0.6685185185185185]"
good0_14.jpg,"[2, 0.5481770833333334, 0.5407407407407407, 0.19427083333333334, 0.5185185185185185]"
good0_15.jpg,"[2, 0.5481770833333334, 0.5407407407407407, 0.19427083333333334, 0.5185185185185185]"
good0_16.jpg,"[2, 0.49661458333333336, 0.5976851851851852, 0.5671875, 0.6638888888888889]"
good0_17.jpg,"[2, 0.4518229166666667, 0.5407407407407407, 0.19427083333333334, 0.5185185185185185]"
good0_18.jpg,"[2, 0.6065104166666667, 0.6027777777777777, 0.2390625, 0.55]"
good0_19.jpg,"[2, 0.5950520833333334, 0.5101851851851852, 0.27239583333333334, 0.6240740740740741]"
good2_0.jpg,"[2, 0.5104166666666666, 0.5287037037037037, 0.22604166666666667, 0.48333333333333334]"
good2_1.jpg,"[2, 0.428125, 0.5421296296296296, 0.15520833333333334, 0.4009259259259259]"
good2_2.jpg,"[2, 0.40546875, 0.5435185185185185, 0.20260416666666667, 0.44814814814814813]"
good2_3.jpg,"[2, 0.5208333333333334, 0.49722222222222223, 0.1875, 0.4185185185185185]"
good2_4.jpg,"[2, 0.46588541666666666, 0.5236111111111111, 0.2203125, 0.4935185185185185]"
good2_5.jpg,"[2, 0.428125, 0.5421296296296296, 0.15520833333333334, 0.4009259259259259]"
good2_6.jpg,"[2, 0.571875, 0.5421296296296296, 0.15520833333333334, 0.4009259259259259]"
good2_7.jpg,"[2, 0.571875, 0.5421296296296296, 0.15520833333333334, 0.4009259259259259]"
good2_8.jpg,"[2, 0.428125, 0.5421296296296296, 0.15520833333333334, 0.4009259259259259]"
good2_9.jpg,"[2, 0.8364583333333333, 0.47638888888888886, 0.32708333333333334, 0.5305555555555556]"
good2_10.jpg,"[2, 0.428125, 0.5421296296296296, 0.15520833333333334, 0.4009259259259259]"
good2_11.jpg,"[2, 0.4296875, 0.600462962962963, 0.31354166666666666, 0.4564814814814815]"
good2_12.jpg,"[2, 0.571875, 0.5421296296296296, 0.15520833333333334, 0.4009259259259259]"
good2_13.jpg,"[2, 0.6138020833333333, 0.5328703703703703, 0.2078125, 0.44351851851851853]"
good2_14.jpg,"[2, 0.4356770833333333, 0.6800925925925926, 0.25885416666666666, 0.5157407407407407]"
good2_15.jpg,"[2, 0.48828125, 0.48055555555555557, 0.1515625, 0.37592592592592594]"
good2_16.jpg,"[2, 0.46041666666666664, 0.6300925925925925, 0.17916666666666667, 0.41388888888888886]"
good2_17.jpg,"[2, 0.571875, 0.5421296296296296, 0.15520833333333334, 0.4009259259259259]"
good2_18.jpg,"[2, 0.2453125, 0.4875, 0.3614583333333333, 0.49537037037037035]"
good2_19.jpg,"[2, 0.36223958333333334, 0.6518518518518519, 0.18697916666666667, 0.4537037037037037]"
food7_0.jpg,"[1, 0.8901041666666667, 0.4425925925925926, 0.21979166666666666, 0.44814814814814813]"
food7_1.jpg,"[1, 0.134375, 0.44351851851851853, 0.26875, 0.4351851851851852]"
food7_2.jpg,"[1, 0.24557291666666667, 0.4689814814814815, 0.31614583333333335, 0.3990740740740741]"
food7_3.jpg,"[1, 0.18489583333333334, 0.28194444444444444, 0.3697916666666667, 0.5638888888888889]"
food7_4.jpg,"[1, 0.25807291666666665, 0.4824074074074074, 0.3234375, 0.4462962962962963]"
food7_5.jpg,"[1, 0.8106770833333333, 0.5138888888888888, 0.32760416666666664, 0.4203703703703704]"
food7_6.jpg,"[1, 0.24557291666666667, 0.4689814814814815, 0.31614583333333335, 0.3990740740740741]"
food7_7.jpg,"[1, 0.3580729166666667, 0.5402777777777777, 0.3411458333333333, 0.5268518518518519]"
food7_8.jpg,"[1, 0.6455729166666667, 0.5638888888888889, 0.31614583333333335, 0.4388888888888889]"
food7_9.jpg,"[1, 0.24557291666666667, 0.4689814814814815, 0.31614583333333335, 0.3990740740740741]"
food7_10.jpg,"[1, 0.5640625, 0.4083333333333333, 0.6520833333333333, 0.46296296296296297]"
food7_11.jpg,"[1, 0.24557291666666667, 0.4689814814814815, 0.31614583333333335, 0.3990740740740741]"
food7_12.jpg,"[1, 0.31145833333333334, 0.35648148148148145, 0.340625, 0.4777777777777778]"
food7_13.jpg,"[1, 0.8385416666666666, 0.3787037037037037, 0.3229166666666667, 0.47962962962962963]"
food7_14.jpg,"[1, 0.30572916666666666, 0.4842592592592593, 0.6114583333333333, 0.4444444444444444]"
food7_15.jpg,"[1, 0.24557291666666667, 0.4689814814814815, 0.31614583333333335, 0.3990740740740741]"
food7_16.jpg,"[1, 0.24557291666666667, 0.4689814814814815, 0.31614583333333335, 0.3990740740740741]"
food7_17.jpg,"[1, 0.24557291666666667, 0.4689814814814815, 0.31614583333333335, 0.3990740740740741]"
food7_18.jpg,"[1, 0.30130208333333336, 0.38287037037037036, 0.3796875, 0.5287037037037037]"
food7_19.jpg,"[1, 0.17864583333333334, 0.475, 0.340625, 0.45555555555555555]"
food6_0.jpg,"[1, 0.9828125, 0.36666666666666664, 0.034375, 0.6018518518518519]"
food6_1.jpg,"[1, 0.35390625, 0.4777777777777778, 0.29635416666666664, 0.35185185185185186]"
food6_2.jpg,"[1, 0.5520833333333334, 0.6296296296296297, 0.3625, 0.5777777777777777]"
food6_3.jpg,"[1, 0.64609375, 0.4777777777777778, 0.29635416666666664, 0.35185185185185186]"
food6_4.jpg,"[1, 0.35390625, 0.4777777777777778, 0.29635416666666664, 0.35185185185185186]"
food6_5.jpg,"[1, 0.64609375, 0.4777777777777778, 0.29635416666666664, 0.35185185185185186]"
food6_6.jpg,"[1, 0.35390625, 0.4777777777777778, 0.29635416666666664, 0.35185185185185186]"
food6_7.jpg,"[1, 0.5434895833333333, 0.5060185185185185, 0.6005208333333333, 0.4009259259259259]"
food6_8.jpg,"[1, 0.64609375, 0.4777777777777778, 0.29635416666666664, 0.35185185185185186]"
food6_9.jpg,"[1, 0.275, 0.42592592592592593, 0.35833333333333334, 0.5185185185185185]"
food6_10.jpg,"[1, 0.30078125, 0.6601851851851852, 0.6015625, 0.5851851851851851]"
food6_11.jpg,"[1, 0.35390625, 0.4777777777777778, 0.29635416666666664, 0.35185185185185186]"
food6_12.jpg,"[1, 0.253125, 0.5, 0.33541666666666664, 0.45555555555555555]"
food6_13.jpg,"[1, 0.64609375, 0.4777777777777778, 0.29635416666666664, 0.35185185185185186]"
food6_14.jpg,"[1, 0.64609375, 0.4777777777777778, 0.29635416666666664, 0.35185185185185186]"
food6_15.jpg,"[1, 0.35390625, 0.4777777777777778, 0.29635416666666664, 0.35185185185185186]"
food6_16.jpg,"[1, 0.2734375, 0.49675925925925923, 0.275, 0.33611111111111114]"
food6_17.jpg,"[1, 0.6760416666666667, 0.6013888888888889, 0.35208333333333336, 0.5212962962962963]"
food6_18.jpg,"[1, 0.5682291666666667, 0.4666666666666667, 0.28854166666666664, 0.37037037037037035]"
food6_19.jpg,"[1, 0.64609375, 0.4777777777777778, 0.29635416666666664, 0.35185185185185186]"
good3_0.jpg,"[2, 0.47708333333333336, 0.5722222222222222, 0.16770833333333332, 0.40925925925925927]"
good3_1.jpg,"[2, 0.49270833333333336, 0.6097222222222223, 0.18645833333333334, 0.41574074074074074]"
good3_2.jpg,"[2, 0.63515625, 0.4550925925925926, 0.24635416666666668, 0.5046296296296297]"
good3_3.jpg,"[2, 0.52265625, 0.5722222222222222, 0.1671875, 0.40925925925925927]"
good3_4.jpg,"[2, 0.4197916666666667, 0.6365740740740741, 0.22395833333333334, 0.4583333333333333]"
good3_5.jpg,"[2, 0.42630208333333336, 0.6078703703703704, 0.19427083333333334, 0.44722222222222224]"
good3_6.jpg,"[2, 0.52265625, 0.5722222222222222, 0.1671875, 0.40925925925925927]"
good3_7.jpg,"[2, 0.9526041666666667, 0.5976851851851852, 0.09479166666666666, 0.5731481481481482]"
good3_8.jpg,"[2, 0.70078125, 0.6162037037037037, 0.39739583333333334, 0.5157407407407407]"
good3_9.jpg,"[2, 0.5703125, 0.5634259259259259, 0.225, 0.46944444444444444]"
good3_10.jpg,"[2, 0.52265625, 0.5722222222222222, 0.1671875, 0.40925925925925927]"
good3_11.jpg,"[2, 0.559375, 0.6375, 0.21354166666666666, 0.4675925925925926]"
good3_12.jpg,"[2, 0.47708333333333336, 0.5722222222222222, 0.16770833333333332, 0.40925925925925927]"
good3_13.jpg,"[2, 0.52265625, 0.5722222222222222, 0.1671875, 0.40925925925925927]"
good3_14.jpg,"[2, 0.1625, 0.5120370370370371, 0.325, 0.47962962962962963]"
good3_15.jpg,"[2, 0.5421875, 0.49444444444444446, 0.20833333333333334, 0.4425925925925926]"
good3_16.jpg,"[2, 0.5502604166666667, 0.6092592592592593, 0.2109375, 0.48148148148148145]"
good3_17.jpg,"[2, 0.5755208333333334, 0.5328703703703703, 0.334375, 0.4583333333333333]"
good3_18.jpg,"[2, 0.62265625, 0.5592592592592592, 0.21302083333333333, 0.45555555555555555]"
good3_19.jpg,"[2, 0.5950520833333334, 0.6402777777777777, 0.1765625, 0.4064814814814815]"
you8_0.jpg,"[3, 0.6302083333333334, 0.4546296296296296, 0.16770833333333332, 0.2796296296296296]"
you8_2.jpg,"[3, 0.6026041666666667, 0.5611111111111111, 0.19583333333333333, 0.3296296296296296]"
you8_3.jpg,"[3, 0.296875, 0.5060185185185185, 0.18125, 0.30277777777777776]"
you8_4.jpg,"[3, 0.3489583333333333, 0.41712962962962963, 0.20833333333333334, 0.35648148148148145]"
you8_5.jpg,"[3, 0.6302083333333334, 0.4546296296296296, 0.16770833333333332, 0.2796296296296296]"
you8_6.jpg,"[3, 0.6552083333333333, 0.43194444444444446, 0.19479166666666667, 0.33425925925925926]"
you8_7.jpg,"[3, 0.63515625, 0.47638888888888886, 0.17760416666666667, 0.30092592592592593]"
you8_8.jpg,"[3, 0.4661458333333333, 0.37453703703703706, 0.175, 0.2935185185185185]"
you8_10.jpg,"[3, 0.3697916666666667, 0.4546296296296296, 0.16770833333333332, 0.2796296296296296]"
you8_11.jpg,"[3, 0.31927083333333334, 0.5421296296296296, 0.21770833333333334, 0.375]"
you8_12.jpg,"[3, 0.5255208333333333, 0.4222222222222222, 0.18333333333333332, 0.31296296296296294]"
you8_13.jpg,"[3, 0.21354166666666666, 0.5916666666666667, 0.4239583333333333, 0.40925925925925927]"
you8_14.jpg,"[3, 0.46822916666666664, 0.4824074074074074, 0.196875, 0.3333333333333333]"
you8_15.jpg,"[3, 0.34036458333333336, 0.4361111111111111, 0.2234375, 0.387037037037037]"
you8_16.jpg,"[3, 0.99375, 0.5074074074074074, 0.0125, 0.31296296296296294]"
you8_17.jpg,"[3, 0.3697916666666667, 0.4546296296296296, 0.16770833333333332, 0.2796296296296296]"
you8_18.jpg,"[3, 0.3697916666666667, 0.4546296296296296, 0.16770833333333332, 0.2796296296296296]"
you8_19.jpg,"[3, 0.6091145833333333, 0.3087962962962963, 0.2171875, 0.3768518518518518]"
good7_0.jpg,"[2, 0.4596354166666667, 0.6509259259259259, 0.2598958333333333, 0.5314814814814814]"
good7_1.jpg,"[2, 0.3411458333333333, 0.7912037037037037, 0.24166666666666667, 0.41759259259259257]"
good7_2.jpg,"[2, 0.5552083333333333, 0.7032407407407407, 0.26145833333333335, 0.5268518518518519]"
good7_3.jpg,"[2, 0.42630208333333336, 0.6185185185185185, 0.23802083333333332, 0.48518518518518516]"
good7_4.jpg,"[2, 0.39869791666666665, 0.7532407407407408, 0.23072916666666668, 0.487962962962963]"
good7_5.jpg,"[2, 0.39869791666666665, 0.7532407407407408, 0.23072916666666668, 0.487962962962963]"
good7_6.jpg,"[2, 0.6010416666666667, 0.7532407407407408, 0.23125, 0.487962962962963]"
good7_7.jpg,"[2, 0.646875, 0.7625, 0.3, 0.475]"
good7_8.jpg,"[2, 0.6817708333333333, 0.7291666666666666, 0.24791666666666667, 0.5138888888888888]"
good7_9.jpg,"[2, 0.04635416666666667, 0.737037037037037, 0.09270833333333334, 0.5259259259259259]"
good7_10.jpg,"[2, 0.57578125, 0.7083333333333334, 0.30572916666666666, 0.5833333333333334]"
good7_11.jpg,"[2, 0.36015625, 0.6648148148148149, 0.2671875, 0.5462962962962963]"
good7_12.jpg,"[2, 0.39869791666666665, 0.7532407407407408, 0.23072916666666668, 0.487962962962963]"
good7_13.jpg,"[2, 0.465625, 0.7092592592592593, 0.22708333333333333, 0.4722222222222222]"
good7_14.jpg,"[2, 0.48125, 0.725462962962963, 0.24375, 0.5083333333333333]"
good7_15.jpg,"[2, 0.5270833333333333, 0.737037037037037, 0.35625, 0.5259259259259259]"
good7_16.jpg,"[2, 0.453125, 0.6546296296296297, 0.28125, 0.5592592592592592]"
good7_17.jpg,"[2, 0.6010416666666667, 0.7532407407407408, 0.23125, 0.487962962962963]"
good7_18.jpg,"[2, 0.4830729166666667, 0.8, 0.23697916666666666, 0.4]"
good7_19.jpg,"[2, 0.53671875, 0.6962962962962963, 0.30572916666666666, 0.5925925925925926]"
food2_0.jpg,"[1, 0.66015625, 0.4513888888888889, 0.3078125, 0.3435185185185185]"
food2_1.jpg,"[1, 0.43802083333333336, 0.43287037037037035, 0.603125, 0.3787037037037037]"
food2_2.jpg,"[1, 0.33984375, 0.4513888888888889, 0.3078125, 0.3435185185185185]"
food2_3.jpg,"[1, 0.33984375, 0.4513888888888889, 0.3078125, 0.3435185185185185]"
food2_4.jpg,"[1, 0.33984375, 0.4513888888888889, 0.3078125, 0.3435185185185185]"
food2_5.jpg,"[1, 0.7088541666666667, 0.3388888888888889, 0.32708333333333334, 0.45925925925925926]"
food2_6.jpg,"[1, 0.9666666666666667, 0.3638888888888889, 0.06666666666666667, 0.5259259259259259]"
food2_7.jpg,"[1, 0.66015625, 0.4513888888888889, 0.3078125, 0.3435185185185185]"
food2_8.jpg,"[1, 0.5979166666666667, 0.6314814814814815, 0.33541666666666664, 0.5111111111111111]"
food2_9.jpg,"[1, 0.69296875, 0.3435185185185185, 0.37135416666666665, 0.5074074074074074]"
food2_10.jpg,"[1, 0.928125, 0.4527777777777778, 0.14375, 0.49444444444444446]"
food2_11.jpg,"[1, 0.66015625, 0.4513888888888889, 0.3078125, 0.3435185185185185]"
food2_12.jpg,"[1, 0.39947916666666666, 0.29212962962962963, 0.384375, 0.5694444444444444]"
food2_13.jpg,"[1, 0.80703125, 0.40370370370370373, 0.3859375, 0.4074074074074074]"
food2_14.jpg,"[1, 0.66015625, 0.4513888888888889, 0.3078125, 0.3435185185185185]"
food2_15.jpg,"[1, 0.66015625, 0.4513888888888889, 0.3078125, 0.3435185185185185]"
food2_16.jpg,"[1, 0.6002604166666666, 0.3337962962962963, 0.3546875, 0.5138888888888888]"
food2_17.jpg,"[1, 0.33984375, 0.4513888888888889, 0.3078125, 0.3435185185185185]"
food2_18.jpg,"[1, 0.49895833333333334, 0.425, 0.64375, 0.40370370370370373]"
food2_19.jpg,"[1, 0.33984375, 0.4513888888888889, 0.3078125, 0.3435185185185185]"
food3_0.jpg,"[1, 0.5421875, 0.5782407407407407, 0.7, 0.4935185185185185]"
food3_1.jpg,"[1, 0.5458333333333333, 0.4236111111111111, 0.33645833333333336, 0.43425925925925923]"
food3_2.jpg,"[1, 0.3890625, 0.45092592592592595, 0.3020833333333333, 0.34814814814814815]"
food3_3.jpg,"[1, 0.6765625, 0.44537037037037036, 0.2916666666666667, 0.3648148148148148]"
food3_4.jpg,"[1, 0.6364583333333333, 0.5513888888888889, 0.3927083333333333, 0.6027777777777777]"
food3_5.jpg,"[1, 0.8919270833333334, 0.41805555555555557, 0.21614583333333334, 0.4527777777777778]"
food3_6.jpg,"[1, 0.6106770833333334, 0.45092592592592595, 0.3026041666666667, 0.34814814814814815]"
food3_7.jpg,"[1, 0.3890625, 0.45092592592592595, 0.3020833333333333, 0.34814814814814815]"
food3_8.jpg,"[1, 0.6106770833333334, 0.45092592592592595, 0.3026041666666667, 0.34814814814814815]"
food3_9.jpg,"[1, 0.5778645833333333, 0.5842592592592593, 0.7171875, 0.6129629629629629]"
food3_10.jpg,"[1, 0.3890625, 0.45092592592592595, 0.3020833333333333, 0.34814814814814815]"
food3_11.jpg,"[1, 0.1109375, 0.425, 0.221875, 0.37777777777777777]"
food3_12.jpg,"[1, 0.146875, 0.4425925925925926, 0.29375, 0.40185185185185185]"
food3_13.jpg,"[1, 0.31796875, 0.3921296296296296, 0.2942708333333333, 0.375]"
food3_14.jpg,"[1, 0.5744791666666667, 0.38055555555555554, 0.3229166666666667, 0.38333333333333336]"
food3_15.jpg,"[1, 0.31953125, 0.42824074074074076, 0.35260416666666666, 0.5101851851851852]"
food3_16.jpg,"[1, 0.6106770833333334, 0.45092592592592595, 0.3026041666666667, 0.34814814814814815]"
food3_17.jpg,"[1, 0.3890625, 0.45092592592592595, 0.3020833333333333, 0.34814814814814815]"
food3_18.jpg,"[1, 0.06744791666666666, 0.49953703703703706, 0.13489583333333333, 0.41388888888888886]"
food3_19.jpg,"[1, 0.3890625, 0.45092592592592595, 0.3020833333333333, 0.34814814814814815]"
good6_0.jpg,"[2, 0.4627604166666667, 0.5472222222222223, 0.3703125, 0.7444444444444445]"
good6_1.jpg,"[2, 0.4432291666666667, 0.5907407407407408, 0.2635416666666667, 0.6407407407407407]"
good6_2.jpg,"[2, 0.4830729166666667, 0.5236111111111111, 0.25364583333333335, 0.6564814814814814]"
good6_3.jpg,"[2, 0.3533854166666667, 0.5078703703703704, 0.4942708333333333, 0.7194444444444444]"
good6_4.jpg,"[2, 0.5169270833333334, 0.5236111111111111, 0.25364583333333335, 0.6564814814814814]"
good6_5.jpg,"[2, 0.5231770833333333, 0.524074074074074, 0.2703125, 0.6537037037037037]"
good6_6.jpg,"[2, 0.5177083333333333, 0.586574074074074, 0.23541666666666666, 0.6046296296296296]"
good6_7.jpg,"[2, 0.4940104166666667, 0.5449074074074074, 0.32864583333333336, 0.7305555555555555]"
good6_8.jpg,"[2, 0.21875, 0.5208333333333334, 0.4375, 0.7564814814814815]"
good6_9.jpg,"[2, 0.4901041666666667, 0.44305555555555554, 0.3927083333333333, 0.7916666666666666]"
good6_10.jpg,"[2, 0.4830729166666667, 0.5236111111111111, 0.25364583333333335, 0.6564814814814814]"
good6_11.jpg,"[2, 0.4830729166666667, 0.5236111111111111, 0.25364583333333335, 0.6564814814814814]"
good6_12.jpg,"[2, 0.4830729166666667, 0.5236111111111111, 0.25364583333333335, 0.6564814814814814]"
good6_13.jpg,"[2, 0.42265625, 0.5199074074074074, 0.35989583333333336, 0.7416666666666667]"
good6_14.jpg,"[2, 0.4830729166666667, 0.5236111111111111, 0.25364583333333335, 0.6564814814814814]"
good6_15.jpg,"[2, 0.7604166666666666, 0.6180555555555556, 0.4791666666666667, 0.7638888888888888]"
good6_16.jpg,"[2, 0.55078125, 0.6, 0.35572916666666665, 0.8]"
good6_17.jpg,"[2, 0.5169270833333334, 0.5236111111111111, 0.25364583333333335, 0.6564814814814814]"
good6_18.jpg,"[2, 0.4830729166666667, 0.5236111111111111, 0.25364583333333335, 0.6564814814814814]"
good6_19.jpg,"[2, 0.44140625, 0.4513888888888889, 0.3109375, 0.7305555555555555]"
you9_0.jpg,"[3, 0.5552083333333333, 0.31851851851851853, 0.15625, 0.3]"
you9_1.jpg,"[3, 0.44479166666666664, 0.31851851851851853, 0.15625, 0.3]"
you9_2.jpg,"[3, 0.4388020833333333, 0.42824074074074076, 0.19739583333333333, 0.35833333333333334]"
you9_3.jpg,"[3, 0.42890625, 0.3175925925925926, 0.33697916666666666, 0.362962962962963]"
you9_4.jpg,"[3, 0.58125, 0.22175925925925927, 0.21770833333333334, 0.39537037037037037]"
you9_5.jpg,"[3, 0.6356770833333333, 0.19398148148148148, 0.4203125, 0.38796296296296295]"
you9_6.jpg,"[3, 0.44479166666666664, 0.31851851851851853, 0.15625, 0.3]"
you9_7.jpg,"[3, 0.5552083333333333, 0.31851851851851853, 0.15625, 0.3]"
you9_8.jpg,"[3, 0.4036458333333333, 0.3074074074074074, 0.2, 0.37407407407407406]"
you9_9.jpg,"[3, 0.628125, 0.2490740740740741, 0.17916666666666667, 0.3425925925925926]"
